sentence	sentence_id	locale	reason
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	difficult-pronounce
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	difficult-pronounce
سأحصل على المال من توم بطرقة أو بأخرى.	ee74e3c7768fa249da3418167d1efe073eac6e784e59fbc18908f3b9b2ad8789	ar	grammar-or-spelling
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
سأحصل على المال من توم بطرقة أو بأخرى.	ee74e3c7768fa249da3418167d1efe073eac6e784e59fbc18908f3b9b2ad8789	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	difficult-pronounce
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	difficult-pronounce
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	offensive-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	difficult-pronounce
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
سأتصل عليك بعد ظهر الغد.	6569d0521cb2cdaa89a7077b29990ddbc32767e2e6cae15340532dbfe0cba238	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	difficult-pronounce
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	difficult-pronounce
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	difficult-pronounce
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	difficult-pronounce
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
سأتصل عليك بعد ظهر الغد.	6569d0521cb2cdaa89a7077b29990ddbc32767e2e6cae15340532dbfe0cba238	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	offensive-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	??? ???? ????? ???? ?? ?????
أحب الطرز.	5e80467dfafd45ddbfbe5e922f8bedff63ceac8f7cabb1831c2260a4d2ed5d4e	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	??? ???? ????
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
